NHPD Property ID,HUD Property Id,Property Name,Property Address,City,State,Zip Code,Total Units,Total Active Subsidies,Property Status,Total Inconclusive Subsidies,Total Inactive Subsidies,Earliest Start Date,Latest End Date,Earliest End Date,Latitude,Longitude,County,County Code,Congressional District,CBSA Type,CBSA ?ode,Census Tract,Manager Name,Manager Type,Owner Name,Owner Type,Occupancy Rate,Average Months of Tenancy,Earliest Construction Date,Latest Construction Date,0-1 Bedroom Units,Two Bedroom Units,Three+ Bedroom Units,REAC Score 1,Last REAC Date,REAC Score 2,REAC Date 2,REAC Score 3,REAC Date 3,Fair Market Rent,Percent of ELI Households,Target Tenant Type
1a51c2b8-cdff-e611-8115-74d435edc0c2,,ALLEGHENY HALL APARTMENTS,1604 W Allegheny Ave,Philadelphia,PA,19132-1745,60,0,Inconclusive,2,1,01/01/1991,01/01/2021,01/01/2021,40.00164,-75.15729,Philadelphia,42101,02,Metropolitan,37980,42101020101,,,OCTAVIA HILL ASSOC INC,Non-Profit,,,,,4,23,33,,,,,,,1266,,Family
9aa7e1a0-cdff-e611-8115-74d435edc0c2,,2956 N TAYLOR ST,2956 N Taylor St,Philadelphia,PA,19132-1911,1,0,Inconclusive,1,1,01/01/1988,01/01/2018,01/01/2018,40.00006,-75.17108,Philadelphia,42101,02,Metropolitan,37980,42101017202,,,SIDNEY SMALL,For Profit,,,,,,,,,,,,,,1266,,
af0dd9a6-cdff-e611-8115-74d435edc0c2,,RINGGOLD HOUSE,2861 N Ringgold St,Philadelphia,PA,19132-1918,1,0,Inconclusive,1,0,01/01/1988,01/01/2018,01/01/2018,39.9984,-75.17066,Philadelphia,42101,02,Metropolitan,37980,,,,SIDNEY SMALL,For Profit,,,,,,,,,,,,,,,,
b0998f09-d468-e711-806a-005056ba3ab9,800018505,HEDGEROW APARTMENTS,3147 N 16th St,Philadelphia,PA,19132-2370,81,1,Active,0,0,09/01/2013,08/31/2033,08/31/2033,40.001457,-75.156097,Philadelphia,42101,02,Metropolitan Statistical Area,37980,42101020101,COMMUNITY REALTY MANAGEMENT,Profit Motivated,HEDGEROW 81 LLC,Profit Motivated,99,80,01/01/1948,01/01/1948,56,24,0,90b,9/15/2015,90b,9/15/2015,90b,10/3/2012,1266,98,Family
6aa7e1a0-cdff-e611-8115-74d435edc0c2,,2601 W STERNER ST,2601 W Sterner St,Philadelphia,PA,19132-2506,1,0,Inconclusive,1,0,01/01/1988,01/01/2018,01/01/2018,39.99711,-75.1746,Philadelphia,42101,02,Metropolitan,37980,42101017202,,,,For Profit,,,,,,,,,,,,,,1266,,
330dd9a6-cdff-e611-8115-74d435edc0c2,,GARNET HOUSE,2753 N Garnet St,Philadelphia,PA,19132-2604,1,0,Inconclusive,1,0,01/01/1988,01/01/2018,01/01/2018,39.99587,-75.16273,Philadelphia,42101,02,Metropolitan,37980,42101017300,,,SIDNEY SMALL,For Profit,,,,,,,,,,,,,,1266,,
ba68669f-cb68-e711-806a-005056ba3ab9,800019042,WOODSTOCK COOPERATIVE,2829 N Lambert St,Philadelphia,PA,19132-2661,108,2,Active,0,0,08/01/1983,01/31/2048,07/01/2023,39.997335,-75.164752,Philadelphia,42101,02,Metropolitan Statistical Area,37980,42101017300,COMMUNITY REALTY MANAGEMENT,Profit Motivated,WOODSTOCK MUTUAL HOMES INC,Non-Profit,89,139,01/01/1979,01/01/1979,0,53,55,59c*,5/15/2014,59c*,5/15/2014,83b,5/26/2011,1266,75,Family
059d7df4-cdff-e611-8115-74d435edc0c2,,CECIL B MOORE HOMES,3481 W Huntingdon St,Philadelphia,PA,19132-2844,30,1,Active,0,0,12/31/1985,,,39.99553,-75.18797,Philadelphia,42101,02,Metropolitan,37980,42101980000,PHILADELPHIA HOUSING AUTHORITY,Public Entity,Philadelphia Housing Authority,Public Entity,,,01/01/1985,01/01/1985,,,,,,,,,,1266,,
92a5e1a0-cdff-e611-8115-74d435edc0c2,,ALLEGHENY HALL APARTMENTS,1605 W Allegheny Ave,Philadelphia,PA,19132-3239,87,0,Inactive,0,1,01/01/1987,12/31/2017,12/31/2017,40.00211,-75.15618,Philadelphia,42101,02,Metropolitan,37980,42101020101,,,,For Profit,,,,,,,,,,,,,,1266,,
930dd9a6-cdff-e611-8115-74d435edc0c2,,OPAL HOUSE,2509 N Opal St,Philadelphia,PA,19132-3732,1,0,Inconclusive,1,0,01/01/1988,01/01/2018,01/01/2018,39.99251,-75.16394,Philadelphia,42101,02,Metropolitan,37980,42101016800,,,SIDNEY SMALL,For Profit,,,,,,,,,,,,,,1266,,
7252c2b8-cdff-e611-8115-74d435edc0c2,,PYFREM INC,2517 N 18th St,Philadelphia,PA,19132-3812,1,0,Inconclusive,1,0,01/01/1992,01/01/2022,01/01/2022,39.99244,-75.16127,Philadelphia,42101,02,Metropolitan,37980,42101016701,,,TROY BADER,For Profit,,,,,,,1,,,,,,,1266,,Family
0343bec4-cdff-e611-8115-74d435edc0c2,800245171,THE LOFTS,2601 N Broad St,Philadelphia,PA,19132-4033,108,1,Active,1,0,01/01/1997,06/30/2037,01/01/2027,39.99304,-75.15446,Philadelphia,42101,02,Metropolitan,37980,42101016600,NDC REAL ESTATE MANAGEMENT LLC,Profit Motivated,LOFTS AT 2601 LP,Multiple,,,,,108,0,0,,,,,,,1266,,Family
dc161f71-cdff-e611-8115-74d435edc0c2,800018923,SUSQUEHANNA TOWNHOUSES,2233 N 20th St,Philadelphia,PA,19132-4844,38,2,Active,0,0,10/01/2004,10/01/2034,09/30/2034,39.98785,-75.16559,Philadelphia,42101,02,Metropolitan,37980,42101016800,COMMUNITY PROPERTY MANAGEMENT INC,Profit Motivated,MDCM DEVELOPMENT,Limited Dividend,98,128,01/01/1981,01/01/1981,6,16,14,92c,9/1/2017,88a,5/1/2015,88a,5/1/2015,1266,73,Family
3ea75da0-cc68-e711-806a-005056ba3ab9,,HORIZON HOUSE,2468 N 12th St,Philadelphia,PA,19133,9,0,Inactive,0,1,09/30/1997,09/30/2017,09/30/2017,39.9919,-75.1415,Philadelphia,42101, ,Metropolitan Statistical Area,37980,42101016400,,,HORIZON HOUSE,,,,,,,,,,,,,,,1266,,
431c41d3-ce68-e711-806a-005056ba3ab9,,VETERANS SHARED HOUSING/IMPACT SERVICES,124 W Indiana Ave,Philadelphia,PA,19133,14,0,Inactive,0,1,04/30/2002,04/30/2012,04/30/2012,39.9919,-75.1415,Philadelphia,42101, ,Metropolitan Statistical Area,37980,42101016400,,,IMPACT SERVICES,,,,,,,,,,,,,,,1266,,
c9207fb1-953d-e811-88fd-005056ba3ab9,800246744,TILLMON VILLANUEVA,701 W Somerset St,Philadelphia,PA,19133,73,1,Active,0,0,05/01/2017,04/30/2037,04/30/2037,39.9919,-75.1415,Philadelphia,42101, ,Metropolitan Statistical Area,37980,42101016400,WOMEN'S COMMUNITY REVITALIZATION PROJECT,Non-Profit,TILLMON VILLANUEVA LIMITED PARTNERSHIP,Profit Motivated,,,,,2,2,0,,,,,,,1266,,
4dc12e65-cdff-e611-8115-74d435edc0c2,800018315,CO-MHAR RESIDENCE,608 W Lehigh Ave,Philadelphia,PA,19133,18,2,Active,0,0,01/06/1995,08/01/2032,01/13/2032,39.99213,-75.1428,Philadelphia,42101,01,Metropolitan,37980,42101016400,CO-MHAR INC,Non-Profit,CO-MHAR RESIDENTIAL CORP0RATION,Non-Profit,69,45,01/01/1990,01/01/1990,18,,,87b,12/27/2016,87b,12/27/2016,85b,12/9/2014,1266,100,Disabled
137b6906-ceff-e611-8115-74d435edc0c2,,PHILADELPHIA,719 W Somerset St,Philadelphia,PA,19133,30,1,Active,0,0,05/14/2001,05/14/2021,05/14/2021,39.9919,-75.1415,Philadelphia,42101,01,Metropolitan Statistical Area,37980,42101016400,,,WOMENS' COMM REVIATALIZ PROJ,,,,,,,,,,,,,,,1266,,
5009610c-ceff-e611-8115-74d435edc0c2,,SCATTERED SITES,2412 N 6th St,Philadelphia,PA,19133,489,1,Active,0,1,12/31/1968,,,39.98797,-75.14321,Philadelphia,42101,01,Metropolitan,37980,42101016400,Philadelphia Housing Authority,Public Entity,Philadelphia Housing Authority,Public Entity,,,01/01/1967,01/01/1983,,,,,,,,,,1266,,
1a3fc9b2-cdff-e611-8115-74d435edc0c2,,ONE APM PLAZA,2300 N 7th St,Philadelphia,PA,19133,35,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,39.993,-75.15099,Philadelphia,42101,01,Metropolitan,37980,42101016500,,,JARDINES DE BORINQUEN INC,Non-Profit,,,,,,,,,,,,,,1266,,
0d7c96e2-cdff-e611-8115-74d435edc0c2,,MODEL CITIES #6,2200 N 13th St,Philadelphia,PA,19133,70,1,Active,0,0,01/01/1994,01/01/2024,01/01/2024,39.98651,-75.15404,Philadelphia,42101,02,Metropolitan,37980,42101016600,,,THE MICHAELS ORGANIZATION,For Profit,,,,,,36,34,,,,,,,1266,,Family
c008610c-ceff-e611-8115-74d435edc0c2,,WARNOCK STREET PHASE II,2816 GERMANTOWN AVE,PHILADELPHIA,PA,19133,45,1,Active,1,0,12/31/2009,,,39.995067,-75.147575,Philadelphia,42101,01,Metropolitan,37964,42101017400,Philadelphia Housing Authority,Public Entity,Philadelphia Housing Authority,Public Entity,,,01/01/2009,01/01/2009,,,,,,,,,,1266,,
d30177fa-cdff-e611-8115-74d435edc0c2,,EVELYN SANDERS TOWNHOUSE PHASE II,3000 N Percy St,Philadelphia,PA,19133,40,3,Active,0,0,01/01/2009,01/01/2041,12/31/2029,39.99833,-75.14556,Philadelphia,42101,02,Metropolitan,37980,42101017500,,,WOMENS COMMUNITY REVITALIZATION PROJECT,Non-Profit,,,,,,16,24,,,,,,,1266,,Mixed
c131414e-ceff-e611-8115-74d435edc0c2,,VILLANUEVA TOWNHOUSE PRESERVATION REHABILITATION,2814 N Franklin St,Philadelphia,PA,19133,9,1,Active,0,0,07/25/2014,07/25/2034,07/25/2034,39.99443,-75.14416,Philadelphia,42101,,,,42101017500,,,,,,,,,,,,,,,,,,1266,,
c931414e-ceff-e611-8115-74d435edc0c2,,WOMEN OF EXCELLENCE,2848 N 9th St,Philadelphia,PA,19133,14,1,Active,0,0,05/31/2011,05/31/2026,05/31/2026,39.99501,-75.14571,Philadelphia,42101,,,,42101017500,,,WOMEN IF EXCELLENCE,,,,,,,,,,,,,,,1266,,
477a6906-ceff-e611-8115-74d435edc0c2,,HANCOCK MANOR (YMCA),164 W Allegheny Ave,Philadelphia,PA,19133,46,0,Inconclusive,1,0,01/01/1990,01/01/2020,01/01/2020,39.99877,-75.133,Philadelphia,42101,01,Metropolitan,37980,42101017602,,,NATIONAL AFFORDABLE HOUSING TRUST (NAHT)/NATIONAL CHURCH RESIDENCES,For Profit,,,,,3,40,3,,,,,,,1266,,Family
cd9c7df4-cdff-e611-8115-74d435edc0c2,,PARKVIEW-FAIRHILL APARTMENTS,2443 N 11th St,Philadelphia,PA,19133-1400,264,1,Active,0,0,01/31/1963,,,39.98929,-75.15001,Philadelphia,42101,02,Metropolitan,37980,42101016500,PHILADELPHIA HOUSING AUTHORITY,Public Entity,Philadelphia Housing Authority,Public Entity,,,01/01/1963,01/01/1963,,,,,,,,,,1266,,
b808610c-ceff-e611-8115-74d435edc0c2,,WARNOCK I,2811 N 11th St,Philadelphia,PA,19133-1717,50,1,Active,0,0,09/30/2009,,,39.99537,-75.14853,Philadelphia,42101,02,Metropolitan Statistical Area,37980,42101017400,Philadelphia Housing Authority,Public Entity,Philadelphia Housing Authority,Public Entity,,,01/01/2008,01/01/2008,,,,,,,,,,1266,,
f43578b7-953d-e811-88fd-005056ba3ab9,800246746,EVELYN SANDERS PHASE 2,913 W Indiana Ave,Philadelphia,PA,19133-1826,24,1,Active,0,0,05/01/2017,04/30/2037,04/30/2037,39.99763,-75.14549,Philadelphia,42101,01,Metropolitan Statistical Area,37980,42101017500,WOMEN'S COMMUNITY REVITALIZATION PROJECT,Non-Profit,EVELYN SANDERS 2 LP,Profit Motivated,,,,,0,2,0,,,,,,,1266,,
8a8fbbbe-cdff-e611-8115-74d435edc0c2,,ADOLFINA VILLANUEVA PHASE II,2803 N 8th St,Philadelphia,PA,19133-2007,30,0,Inconclusive,1,0,01/01/1995,01/01/2025,01/01/2025,39.99484,-75.14455,Philadelphia,42101,01,Metropolitan,37980,42101017500,,,WOMENS COMMUNITY REVITALIZATION PROJECT,Non-Profit,,,,,,12,18,,,,,,,1266,,Family
fe0bb5ca-cdff-e611-8115-74d435edc0c2,,HOGAR DEESPERANZA,2203 Germantown Ave,Philadelphia,PA,19133-2100,20,1,Active,0,0,01/01/1998,01/01/2028,01/01/2028,39.98572,-75.14418,Philadelphia,42101,02,Metropolitan,37980,42101016200,,,JARDINES DE BORINQUEN INC,Non-Profit,,,,,12,8,,,,,,,,1266,,Family
9690bbbe-cdff-e611-8115-74d435edc0c2,,PROYECTO ESCALERA,2355 Germantown Ave,Philadelphia,PA,19133-2113,24,1,Active,0,0,01/01/1995,01/01/2025,01/01/2025,39.988,-75.14591,Philadelphia,42101,02,Metropolitan Statistical Area,37980,42101016400,,,JARDINES DE BORINQUEN INC,Non-Profit,,,,,24,,,,,,,,,1266,,Elderly or disabled
b9681777-cdff-e611-8115-74d435edc0c2,800018365,DORADO VILLAGE,2642 N Marshall St,Philadelphia,PA,19133-2236,81,2,Active,0,0,09/01/2004,08/31/2034,09/01/2033,39.99136,-75.14332,Philadelphia,42101,02,Metropolitan,37980,42101016400,PENNROSE MANAGEMENT COMPANY,Profit Motivated,The Dorado Venture,Profit Motivated,99,171,01/01/1981,01/01/1981,8,24,48,96b*,6/15/2016,96b*,6/15/2016,88c,4/2/2014,1266,85,Family
653e442a-ceff-e611-8115-74d435edc0c2,,TAINO GARDENS,539 W Lehigh Ave,Philadelphia,PA,19133-2632,42,1,Active,0,0,01/01/2000,01/01/2030,01/01/2030,39.99255,-75.14175,Philadelphia,42101,01,Metropolitan Statistical Area,37980,42101017500,,,JARDINES DE BORINQUEN INC,Non-Profit,,,,,,2,40,,,,,,,1266,,Family
ba8ebbbe-cdff-e611-8115-74d435edc0c2,,LEHIGH PARK CENTER APARTMENTS,2600 N Lawrence St,Philadelphia,PA,19133-3100,29,0,Inconclusive,1,0,01/01/1994,01/01/2024,01/01/2024,39.9904,-75.1397,Philadelphia,42101,01,Metropolitan,37980,42101016400,,,HACE MGMT COMPANY,For Profit,,,,,1,24,4,,,,,,,1266,,Family
a342bec4-cdff-e611-8115-74d435edc0c2,,LEHIGH PARK APARTMENTS PHASE II,2622 N Lawrence St,Philadelphia,PA,19133-3147,48,1,Active,0,0,01/01/1997,01/01/2027,01/01/2027,39.99075,-75.13962,Philadelphia,42101,01,Metropolitan,37980,42101016400,,,HACE MGMT COMPANY,Non-Profit,,,,,,22,26,,,,,,,1266,,Family
e8d8a5d6-cdff-e611-8115-74d435edc0c2,,IRIS NYDIA BROWN TOWNHOUSES,2762 N Mascher St,Philadelphia,PA,19133-3505,12,1,Active,0,0,01/01/2005,01/01/2035,01/01/2035,39.992297,-75.132789,Philadelphia,42101,01,Metropolitan Statistical Area,37980,42101017601,,,WOMENS COMMUNITY REVITALIZATION PROJECT,Non-Profit,,,,,,4,8,,,,,,,1266,,Mixed
98ff276b-cdff-e611-8115-74d435edc0c2,800018694,MR RESIDENCES,129 W Allegheny Ave,Philadelphia,PA,19133-3916,7,2,Active,0,0,01/29/1988,01/01/2027,07/06/2021,39.99876,-75.13032,Philadelphia,42101,01,Metropolitan,37980,42101019501,CO-MHAR INC,Non-Profit,MR RESIDENCES INC,Non-Profit,,,01/01/1984,01/01/1984,7,,,79b,2/21/2018,91b,11/28/2014,91b,11/28/2014,1266,,Disabled
a9c12e65-cdff-e611-8115-74d435edc0c2,800058903,CASA CARIBE,173 W Allegheny Ave,Philadelphia,PA,19133-3947,53,1,Active,0,0,07/01/1998,06/30/2038,06/30/2038,39.999212,-75.132397,Philadelphia,42101,01,Metropolitan Statistical Area,37980,42101019501,HACE Management Company,Non-Profit,CASA CARIBE INC,Non-Profit,,,01/01/1996,01/01/1996,52,,,88b,3/17/2016,88b,3/17/2016,63c,12/5/2014,1266,,Elderly
2138bcfd-ca68-e711-806a-005056ba3ab9,800018569,KENSINGTON TOWNHOUSES,2607 N Howard St,Philadelphia,PA,19133-4035,71,2,Active,0,0,12/01/2002,11/30/2032,11/01/2025,39.989508,-75.132143,Philadelphia,42101,01,Metropolitan Statistical Area,37980,42101016300,INTERSTATE REALTY MANAGEMENT CO,Profit Motivated,KENSINGTON FAMILY ASSOCIATES,Profit Motivated,98,155,01/01/1979,01/01/1979,6,8,56,95b,10/16/2015,95b,10/16/2015,98a,11/14/2012,1266,80,Family
39da9ddc-cdff-e611-8115-74d435edc0c2,,GAUDENZIA TIOGA ARMS,1830 E Tioga St,Philadelphia,PA,19134,22,1,Active,0,0,01/01/2006,01/01/2036,01/01/2036,39.9917,-75.1107,Philadelphia,42101,02,Metropolitan Statistical Area,37980,42101017800,,,GAUDENZIA FOUNDATION INC,For Profit,,,,,,13,9,,,,,,,1266,,Elderly or disabled
0c303b30-ceff-e611-8115-74d435edc0c2,800232302,NATIVITY BVM PL,3255 Belgrade St,Philadelphia,PA,19134,63,1,Active,0,0,11/01/2015,10/31/2018,10/31/2018,39.98663,-75.10243,Philadelphia,42101,1 ,,,42101037900,Philadelphia Presbytery Homes Inc,Non-Profit,NATIVITY BVM PLACE,Non-Profit,93,13,,,63,,,,,,,,,1266,70,Elderly
563dc9b2-cdff-e611-8115-74d435edc0c2,,3329 ELLA ST,3329 Ella St,Philadelphia,PA,19134-1609,1,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,40.00047,-75.12602,Philadelphia,42101,01,Metropolitan,37980,42101019501,,,DESREV ASSOC,For Profit,,,,,,,,,,,,,,1266,,
da3dc9b2-cdff-e611-8115-74d435edc0c2,,768 E HILTON ST,768 E Hilton St,Philadelphia,PA,19134-1807,2,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,39.99726,-75.11638,Philadelphia,42101,01,Metropolitan,37980,42101017701,,,ROBERT MAHALLATI,For Profit,,,,,,2,,,,,,,,1266,,Family
463dc9b2-cdff-e611-8115-74d435edc0c2,,3226 KIP ST,3226 Kip St,Philadelphia,PA,19134-2203,1,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,39.99886,-75.12616,Philadelphia,42101,01,Metropolitan,37980,42101019501,,,DESREV ASSOC,For Profit,,,,,,,,,,,,,,1266,,
b452c2b8-cdff-e611-8115-74d435edc0c2,,SINGLE FAMILY DWELLING,3476 Braddock St,Philadelphia,PA,19134-2620,1,0,Inconclusive,1,0,01/01/1992,01/01/2022,01/01/2022,39.99698,-75.10525,Philadelphia,42101,01,Metropolitan,37980,42101018800,,,,For Profit,,,,,,,1,,,,,,,1266,,Family
6f4a4a70-d568-e711-806a-005056ba3ab9,,NEW COURTLAND APARTMENTS AT ALLEGHENY,1900 E Allegheny Ave,Philadelphia,PA,19134-3122,60,1,Active,0,0,,,,39.99495,-75.11243,Philadelphia,42101,01,Metropolitan Statistical Area,37980,42101017800,PHILADELPHIA HOUSING AUTHORITY,Public Entity,PHILADELPHIA HOUSING AUTHORITY,Public Entity,,,,,,,,,,,,,,1266,,
774a4a70-d568-e711-806a-005056ba3ab9,,IMPACT VETERANS & FAMILY HOUSING,1952 E Allegheny Ave,Philadelphia,PA,19134-3122,26,2,Active,0,0,01/01/2015,01/01/2045,01/01/2045,39.994655,-75.111913,Philadelphia,42101,01,Metropolitan Statistical Area,37980,42101017800,PHILADELPHIA HOUSING AUTHORITY,Public Entity,PHILADELPHIA HOUSING AUTHORITY,Public Entity,,,,,,,,,,,,,,1266,,
b70fd9a6-cdff-e611-8115-74d435edc0c2,,3337 FRANKFORD AVE,3337 Frankford Ave,Philadelphia,PA,19134-3218,3,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,39.99461,-75.10652,Philadelphia,42101,01,Metropolitan,37980,42101018800,,,MICHAEL C AXELROD,For Profit,,,,,,3,,,,,,,,1266,,Family
1338bcfd-ca68-e711-806a-005056ba3ab9,800018876,SOMERSET VILLAS,200 E Somerset St,Philadelphia,PA,19134-3339,100,2,Active,0,0,10/29/2013,11/01/2048,10/28/2033,39.99213,-75.12864,Philadelphia,42101,01,Metropolitan,37980,42101017601,HACE MANAGEMENT COMPANY,Non-Profit,SOMERSET VILLAS INC,Non-Profit,99,114,01/01/1990,01/01/1990,99,0,0,97a,1/12/2016,97a,1/12/2016,93b,12/12/2012,1266,98,Elderly
3e3dc9b2-cdff-e611-8115-74d435edc0c2,,2869 JASPER ST,2869 Jasper St,Philadelphia,PA,19134-3538,1,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,39.99097,-75.11984,Philadelphia,42101,01,Metropolitan,37980,42101017800,,,DESREV ASSOC,For Profit,,,,,,,,,,,,,,1266,,
2d37add0-cdff-e611-8115-74d435edc0c2,,KINGS HIGHWAY PHASE II,2953 Frankford Ave,Philadelphia,PA,19134-3619,31,1,Active,0,1,01/01/2001,01/01/2031,01/01/2031,39.99013,-75.11616,Philadelphia,42101,01,Metropolitan Statistical Area,37980,42101017800,,,COLUMBUS PROPERTY MGMT,Non-Profit,,,,,2,5,24,,,,,,,1266,,Family
a6a7e1a0-cdff-e611-8115-74d435edc0c2,,3087 WEIKEL ST,3087 Weikel St,Philadelphia,PA,19134-3720,1,0,Inconclusive,1,0,01/01/1988,01/01/2018,01/01/2018,39.98813,-75.11118,Philadelphia,42101,01,Metropolitan,37980,42101017900,,,MICHAEL C AXELROD,For Profit,,,,,,1,,,,,,,,1266,,Family
95dc9ddc-cdff-e611-8115-74d435edc0c2,,PHILADELPHIA,3036 Frankford Ave,Philadelphia,PA,19134-3737,8,1,Active,0,0,09/30/2005,09/30/2020,09/30/2020,39.9912,-75.11463,Philadelphia,42101,01,Metropolitan Statistical Area,37980,42101017800,,,FRANKFORD,,,,,,,,,,,,,,,1266,,
acfe276b-cdff-e611-8115-74d435edc0c2,800018667,MH RESIDENCE,2027 E Allegheny Ave,Philadelphia,PA,19134-3811,13,2,Active,0,0,12/23/1994,03/01/2031,02/13/2021,39.99392,-75.11058,Philadelphia,42101,01,Metropolitan,37980,42101018800,CO-MHAR INC,Non-Profit,MH RESIDENCES INC,Non-profit,,,01/01/1989,01/01/1989,13,,,96a,3/3/2017,67b,3/1/2016,67b,3/1/2016,1266,,Disabled
ef0ed9a6-cdff-e611-8115-74d435edc0c2,,2035 E AUBURN ST,2035 E Auburn St,Philadelphia,PA,19134-4001,1,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,39.989,-75.11848,Philadelphia,42101,01,Metropolitan,37980,42101017800,,,ABBEYFIELD SOCIETY INC,For Profit,,,,,,,1,,,,,,,1266,,Family
970fd9a6-cdff-e611-8115-74d435edc0c2,,2839 FRANKFORD AVE,2839 Frankford Ave,Philadelphia,PA,19134-4033,4,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,39.98925,-75.11857,Philadelphia,42101,01,Metropolitan,37980,42101017800,,,ABBEYFIELD SOCIETY INC,For Profit,,,,,3,1,,,,,,,,1266,,Elderly or disabled
ee998f09-d468-e711-806a-005056ba3ab9,800215428,KEYSTONE SUPPORTED INDEPENDENT,6300 Keystone St,Philadelphia,PA,19135-3309,11,1,Active,0,0,10/01/2017,09/30/2043,09/30/2043,40.0183,-75.0514,Philadelphia,42101,01,Metropolitan Statistical Area,37980,42101032300,COLUMBUS PROPERTY MANAGEMENT DEVELOPMENT INC,Non-Profit,KEYSTONE HOUSING DEVELOPMENT CORP,Non-Profit,,,01/01/2001,01/01/2001,11,0,0,72c,7/5/2016,72c,7/5/2016,88a,1/22/2014,1266,,Disabled
630177fa-cdff-e611-8115-74d435edc0c2,,NORTHEAST I-KEYSTONE,6424 Keystone St,Philadelphia,PA,19135-3345,23,1,Active,0,1,01/01/2008,01/01/2039,01/01/2039,40.01923,-75.0491,Philadelphia,42101,01,Metropolitan,37980,42101032300,,,COLUMBUS PROPERTY MGMT,For Profit,,,,,23,,,,,,,,,1266,,Mixed
5008610c-ceff-e611-8115-74d435edc0c2,,HOLMECREST APARTMENTS,4200 Welsh Ct,Philadelphia,PA,19136,84,1,Active,0,0,11/30/1967,,,40.04129,-75.02405,Philadelphia,42101,01,Metropolitan,37980,42101032900,Philadelphia Housing Authority,Public Entity,Philadelphia Housing Authority,Public Entity,,,01/01/1967,01/01/1967,,,,,,,,,,1266,,
9d9c7df4-cdff-e611-8115-74d435edc0c2,,Liddonfield I,8777 Glenloch Pl,Philadelphia,PA,19136,230,0,Inactive,0,1,,,,40.04687,-75.00894,Philadelphia,42101,01,Metropolitan,37980,42101034900,Philadelphia Housing Authority,Non-Profit,Philadelphia Housing Authority,,,,,,,,,,,,,,,1266,,
6f0177fa-cdff-e611-8115-74d435edc0c2,,NORTHEAST II-DITMAN,8020 Ditman St,Philadelphia,PA,19136-4434,34,1,Active,0,1,01/01/2008,01/01/2039,01/01/2039,40.036813,-75.0254,Philadelphia,42101,01,Metropolitan Statistical Area,37980,42101032900,,,COLUMBUS PROPERTY MGMT,For Profit,,,,,24,10,,,,,,,,1266,,Mixed
2710d9a6-cdff-e611-8115-74d435edc0c2,,4631 MELROSE ST,4631 Melrose St,Philadelphia,PA,19137-1108,1,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,40.00666,-75.07701,Philadelphia,42101,01,Metropolitan,37980,42101038000,,,EMILIO CORTEZ,For Profit,,,,,,,1,,,,,,,1266,,Family
870456c1-ce68-e711-806a-005056ba3ab9,800217739,INGLIS GARDENS AT WASHINGTON LANE,1200 E Washington Ln,Philadelphia,PA,19138-1046,15,2,Active,0,0,09/16/2008,07/31/2046,09/16/2028,40.05687,-75.16624,Philadelphia,42101,02,Metropolitan,37980,42101038900,INGLIS HOUSING CORPORATION,Non-Profit,WASHINGTON LANE SECTION 811 HOUSING CORPORATION,Non-Profit,100,95,01/01/2004,01/01/2004,10,4,0,88b,11/30/2017,100a,1/31/2014,86c,6/3/2009,1266,86,Disabled
fd7a6906-ceff-e611-8115-74d435edc0c2,,AWBURY VIEW APARTMENTS,6300 Chew Ave,Philadelphia,PA,19138-1051,125,1,Active,0,0,01/01/2005,01/01/2035,01/01/2035,40.05082,-75.17369,Philadelphia,42101,02,Metropolitan,37980,42101025200,,,CABOUCHON PROPERTIES LLC,For Profit,,,,,39,60,26,89b,1/10/2013,92c,3/19/2009,84c*,1/24/2007,1266,,Family
4d6c0f7d-cdff-e611-8115-74d435edc0c2,800018435,AWBURY VIEW,6320 Chew Ave,Philadelphia,PA,19138-1053,125,1,Active,0,0,11/01/2014,10/31/2034,10/31/2034,40.05105,-75.17406,Philadelphia,42101,02,Metropolitan,37980,42101025200,Cabouchon Properties LLC,Profit Motivated,AWBURY VIEW ASSOCIATES LP,Profit Motivated,98,110,01/01/1982,01/01/1982,38,60,26,96c,7/6/2015,96c,7/6/2015,89b,1/10/2013,1266,79,Family
8e3cc9b2-cdff-e611-8115-74d435edc0c2,,1617 E DUVAL ST,1617 E Duval St,Philadelphia,PA,19138-1105,1,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,40.06298,-75.16371,Philadelphia,42101,02,Metropolitan,37980,42101026400,,,DESREV ASSOC,For Profit,,,,,,,,,,,,,,1266,,
12a7e1a0-cdff-e611-8115-74d435edc0c2,,1511 E MAYLAND ST,1511 E Mayland St,Philadelphia,PA,19138-1119,1,0,Inconclusive,1,0,01/01/1988,01/01/2018,01/01/2018,40.06109,-75.16314,Philadelphia,42101,02,Metropolitan,37980,42101026400,,,,For Profit,,,,,,,,,,,,,,1266,,
